AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.002104618345068106,-0.0020526232289660605,0.0022922105244207644,-0.021048455531129127,-0.018355847213348916,-0.009593545161909035
0.07348030537182292,-0.029438027499531248,0.004540063286238501,-0.01895319202104491,-0.019709836539379234,-0.018949668526809627
0.13586620937190705,-0.049655665678291015,0.004615726327913166,-0.014429974342450242,-0.015046695744372458,-0.020080950696963005
0.1762315828470326,-0.05916351660076011,0.001769692287436102,-0.00611114467745658,-0.0010384612615102493,-0.008798365220533219
0.19318948009098433,-0.05958871978544892,-0.002848340346382851,0.006038013060301836,0.021585393738808217,0.013065363014006608
0.19261121876274834,-0.05611321604516479,-0.006920643518051704,0.0213850985299034,0.0487505363762865,0.03907065975501069
0.18358483815147633,-0.053763017099220364,-0.008337867852831526,0.039362708854022835,0.07542272079717241,0.06240198577293263
0.1732888518897848,-0.05446024293106776,-0.006361708148897484,0.05917691907746002,0.09812886854203676,0.07986550022345229
0.16462624954366678,-0.056993807867398896,-0.0019232853680303758,0.07849660980069784,0.11590006857147236,0.09266311849642099
0.15749870544187183,-0.05928573918969101,0.0030776096938059682,0.09270177031698756,0.12917179765930556,0.10391517895093753
0.1512662624399733,-0.060467727036444596,0.007011171931504503,0.0963619136106883,0.1379311910504675,0.11557940778346652
0.14586227255729203,-0.061117845818432937,0.009468202605745676,0.08654949570909651,0.140980925088048,0.12717286699020547
0.1413386653456911,-0.06212875699174165,0.011281049196219407,0.0653398931416698,0.13697290818883118,0.13653516008204006
0.13720935417782743,-0.06370740063232781,0.013667942422469692,0.03901192683958491,0.12605920816916086,0.14135756028659271
0.13258317524111393,-0.06534268254374997,0.01721824668985511,0.014245780117722144,0.1104098450768711,0.1403041968527284
0.12685414679667245,-0.06640615519080675,0.021487481359488348,-0.005606831794087003,0.0930074917769969,0.13335944979873932
0.12013891167859296,-0.0666084319175064,0.025384821084231478,-0.021200371916202197,0.07582960027520617,0.12153576242900918
0.11306510942847486,-0.06596961888120394,0.02788851037919767,-0.03479425780234464,0.05906938492745367,0.10620153342394423
0.10620895913732174,-0.06455631167632297,0.02851733762710404,-0.047469187648218863,0.04195150607727089,0.08844667519624481
0.09971194844249535,-0.06235914693362677,0.0273984226812168,-0.058469208313641524,0.024148604504093722,0.06902249801317341
0.09331506652531885,-0.05938366902551735,0.025116494177867803,-0.06670107943357269,0.006413079538159896,0.04896865950095183
0.08666009407139755,-0.05575992468296291,0.022470862001564153,-0.0723974587316988,-0.0099267644934226,0.03020870722556226
0.07956076866510318,-0.05171031227457668,0.020134408221416444,-0.0771419704814903,-0.023826952703870852,0.015189544409250123
0.07205970102510638,-0.047422924288248465,0.018340562964312624,-0.08227646844980917,-0.03490673678913982,0.005584555532049093
0.06429140313002554,-0.04298143987047292,0.016858893365576534,-0.08724678025285743,-0.04320485433597074,0.001200880704563615
0.05631146995883788,-0.03840912426176858,0.015306983022768245,-0.08941848562379934,-0.048683365035159354,0.00019147066527825784
0.048060654768745756,-0.033749364743579355,0.013510081391695523,-0.08563807733100838,-0.05090354726062993,0.0004477260644299417
0.03951604616943999,-0.029092906424598136,0.01160467724486438,-0.07449289678482983,-0.04914709511147794,0.0009342616826285245
0.03090602808457883,-0.024546413344859495,0.009873125219031508,-0.05769529632918279,-0.042979916571924265,0.0018859088127259338
0.022763671453628287,-0.020191556585761036,0.00852270860870796,-0.0395210479835799,-0.032853248261944294,0.003984412940586259
0.015689537565522486,-0.01606507896379853,0.007588228936185609,-0.024495429260085473,-0.020135181111803437,0.007510955511746454
0.009951458126774379,-0.012154515186570647,0.006967743372399553,-0.014769201463643272,-0.006376937818249185,0.012174716945015256
0.005235327637394114,-0.008400977201441494,0.0064988937409633605,-0.00891451756520132,0.0075675428222421095,0.01743839509913045
